id,Course,Hole,par,yardage,fun,difficulty,maintenance,city,state,postalCode,photo,thumbnail,description
sea-pines-country-club-16,Sea Pines Country Club,16,,,,,,Hilton Head Island,,29928,,,
sea-pines-country-club-17,Sea Pines Country Club,17,,,,,,Hilton Head Island,,29928,,,
sea-pines-country-club-18,Sea Pines Country Club,18,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-atlantic-dunes-1,Sea Pines Resort - Atlantic Dunes,1,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-atlantic-dunes-2,Sea Pines Resort - Atlantic Dunes,2,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-atlantic-dunes-3,Sea Pines Resort - Atlantic Dunes,3,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-atlantic-dunes-4,Sea Pines Resort - Atlantic Dunes,4,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-atlantic-dunes-5,Sea Pines Resort - Atlantic Dunes,5,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-atlantic-dunes-6,Sea Pines Resort - Atlantic Dunes,6,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-atlantic-dunes-7,Sea Pines Resort - Atlantic Dunes,7,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-atlantic-dunes-8,Sea Pines Resort - Atlantic Dunes,8,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-atlantic-dunes-9,Sea Pines Resort - Atlantic Dunes,9,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-atlantic-dunes-10,Sea Pines Resort - Atlantic Dunes,10,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-atlantic-dunes-11,Sea Pines Resort - Atlantic Dunes,11,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-atlantic-dunes-12,Sea Pines Resort - Atlantic Dunes,12,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-atlantic-dunes-13,Sea Pines Resort - Atlantic Dunes,13,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-atlantic-dunes-14,Sea Pines Resort - Atlantic Dunes,14,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-atlantic-dunes-15,Sea Pines Resort - Atlantic Dunes,15,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-atlantic-dunes-16,Sea Pines Resort - Atlantic Dunes,16,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-atlantic-dunes-17,Sea Pines Resort - Atlantic Dunes,17,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-atlantic-dunes-18,Sea Pines Resort - Atlantic Dunes,18,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-harbour-town-golf-links-1,Sea Pines Resort - Harbour Town Golf Links,1,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-harbour-town-golf-links-2,Sea Pines Resort - Harbour Town Golf Links,2,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-harbour-town-golf-links-3,Sea Pines Resort - Harbour Town Golf Links,3,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-harbour-town-golf-links-4,Sea Pines Resort - Harbour Town Golf Links,4,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-harbour-town-golf-links-5,Sea Pines Resort - Harbour Town Golf Links,5,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-harbour-town-golf-links-6,Sea Pines Resort - Harbour Town Golf Links,6,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-harbour-town-golf-links-7,Sea Pines Resort - Harbour Town Golf Links,7,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-harbour-town-golf-links-8,Sea Pines Resort - Harbour Town Golf Links,8,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-harbour-town-golf-links-9,Sea Pines Resort - Harbour Town Golf Links,9,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-harbour-town-golf-links-10,Sea Pines Resort - Harbour Town Golf Links,10,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-harbour-town-golf-links-11,Sea Pines Resort - Harbour Town Golf Links,11,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-harbour-town-golf-links-12,Sea Pines Resort - Harbour Town Golf Links,12,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-harbour-town-golf-links-13,Sea Pines Resort - Harbour Town Golf Links,13,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-harbour-town-golf-links-14,Sea Pines Resort - Harbour Town Golf Links,14,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-harbour-town-golf-links-15,Sea Pines Resort - Harbour Town Golf Links,15,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-harbour-town-golf-links-16,Sea Pines Resort - Harbour Town Golf Links,16,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-harbour-town-golf-links-17,Sea Pines Resort - Harbour Town Golf Links,17,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-harbour-town-golf-links-18,Sea Pines Resort - Harbour Town Golf Links,18,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-heron-point-by-pete-dye-1,Sea Pines Resort - Heron Point by Pete Dye,1,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-heron-point-by-pete-dye-2,Sea Pines Resort - Heron Point by Pete Dye,2,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-heron-point-by-pete-dye-3,Sea Pines Resort - Heron Point by Pete Dye,3,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-heron-point-by-pete-dye-4,Sea Pines Resort - Heron Point by Pete Dye,4,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-heron-point-by-pete-dye-5,Sea Pines Resort - Heron Point by Pete Dye,5,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-heron-point-by-pete-dye-6,Sea Pines Resort - Heron Point by Pete Dye,6,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-heron-point-by-pete-dye-7,Sea Pines Resort - Heron Point by Pete Dye,7,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-heron-point-by-pete-dye-8,Sea Pines Resort - Heron Point by Pete Dye,8,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-heron-point-by-pete-dye-9,Sea Pines Resort - Heron Point by Pete Dye,9,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-heron-point-by-pete-dye-10,Sea Pines Resort - Heron Point by Pete Dye,10,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-heron-point-by-pete-dye-11,Sea Pines Resort - Heron Point by Pete Dye,11,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-heron-point-by-pete-dye-12,Sea Pines Resort - Heron Point by Pete Dye,12,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-heron-point-by-pete-dye-13,Sea Pines Resort - Heron Point by Pete Dye,13,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-heron-point-by-pete-dye-14,Sea Pines Resort - Heron Point by Pete Dye,14,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-heron-point-by-pete-dye-15,Sea Pines Resort - Heron Point by Pete Dye,15,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-heron-point-by-pete-dye-16,Sea Pines Resort - Heron Point by Pete Dye,16,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-heron-point-by-pete-dye-17,Sea Pines Resort - Heron Point by Pete Dye,17,,,,,,Hilton Head Island,,29928,,,
sea-pines-resort-heron-point-by-pete-dye-18,Sea Pines Resort - Heron Point by Pete Dye,18,,,,,,Hilton Head Island,,29928,,,
seabrook-island-club-1,Seabrook Island Club,1,,,,,,Seabrook Island,,29455,,,
seabrook-island-club-2,Seabrook Island Club,2,,,,,,Seabrook Island,,29455,,,
seabrook-island-club-3,Seabrook Island Club,3,,,,,,Seabrook Island,,29455,,,
seabrook-island-club-4,Seabrook Island Club,4,,,,,,Seabrook Island,,29455,,,
seabrook-island-club-5,Seabrook Island Club,5,,,,,,Seabrook Island,,29455,,,
seabrook-island-club-6,Seabrook Island Club,6,,,,,,Seabrook Island,,29455,,,
seabrook-island-club-7,Seabrook Island Club,7,,,,,,Seabrook Island,,29455,,,
seabrook-island-club-8,Seabrook Island Club,8,,,,,,Seabrook Island,,29455,,,
seabrook-island-club-9,Seabrook Island Club,9,,,,,,Seabrook Island,,29455,,,
seabrook-island-club-10,Seabrook Island Club,10,,,,,,Seabrook Island,,29455,,,
seabrook-island-club-11,Seabrook Island Club,11,,,,,,Seabrook Island,,29455,,,
seabrook-island-club-12,Seabrook Island Club,12,,,,,,Seabrook Island,,29455,,,
seabrook-island-club-13,Seabrook Island Club,13,,,,,,Seabrook Island,,29455,,,
seabrook-island-club-14,Seabrook Island Club,14,,,,,,Seabrook Island,,29455,,,
seabrook-island-club-15,Seabrook Island Club,15,,,,,,Seabrook Island,,29455,,,
seabrook-island-club-16,Seabrook Island Club,16,,,,,,Seabrook Island,,29455,,,
seabrook-island-club-17,Seabrook Island Club,17,,,,,,Seabrook Island,,29455,,,
seabrook-island-club-18,Seabrook Island Club,18,,,,,,Seabrook Island,,29455,,,
secession-golf-club-1,Secession Golf Club,1,,,,,,Beaufort,,29907,,,
secession-golf-club-2,Secession Golf Club,2,,,,,,Beaufort,,29907,,,
secession-golf-club-3,Secession Golf Club,3,,,,,,Beaufort,,29907,,,
secession-golf-club-4,Secession Golf Club,4,,,,,,Beaufort,,29907,,,
secession-golf-club-5,Secession Golf Club,5,,,,,,Beaufort,,29907,,,
secession-golf-club-6,Secession Golf Club,6,,,,,,Beaufort,,29907,,,
secession-golf-club-7,Secession Golf Club,7,,,,,,Beaufort,,29907,,,
secession-golf-club-8,Secession Golf Club,8,,,,,,Beaufort,,29907,,,
secession-golf-club-9,Secession Golf Club,9,,,,,,Beaufort,,29907,,,
secession-golf-club-10,Secession Golf Club,10,,,,,,Beaufort,,29907,,,
secession-golf-club-11,Secession Golf Club,11,,,,,,Beaufort,,29907,,,
secession-golf-club-12,Secession Golf Club,12,,,,,,Beaufort,,29907,,,
secession-golf-club-13,Secession Golf Club,13,,,,,,Beaufort,,29907,,,
secession-golf-club-14,Secession Golf Club,14,,,,,,Beaufort,,29907,,,
secession-golf-club-15,Secession Golf Club,15,,,,,,Beaufort,,29907,,,
secession-golf-club-16,Secession Golf Club,16,,,,,,Beaufort,,29907,,,
secession-golf-club-17,Secession Golf Club,17,,,,,,Beaufort,,29907,,,
secession-golf-club-18,Secession Golf Club,18,,,,,,Beaufort,,29907,,,
sedgewood-country-club-1,Sedgewood Country Club,1,,,,,,Not Specified,,Not Specified,,,
sedgewood-country-club-2,Sedgewood Country Club,2,,,,,,Not Specified,,Not Specified,,,
sedgewood-country-club-3,Sedgewood Country Club,3,,,,,,Not Specified,,Not Specified,,,
sedgewood-country-club-4,Sedgewood Country Club,4,,,,,,Not Specified,,Not Specified,,,
sedgewood-country-club-5,Sedgewood Country Club,5,,,,,,Not Specified,,Not Specified,,,
sedgewood-country-club-6,Sedgewood Country Club,6,,,,,,Not Specified,,Not Specified,,,
sedgewood-country-club-7,Sedgewood Country Club,7,,,,,,Not Specified,,Not Specified,,,
sedgewood-country-club-8,Sedgewood Country Club,8,,,,,,Not Specified,,Not Specified,,,
sedgewood-country-club-9,Sedgewood Country Club,9,,,,,,Not Specified,,Not Specified,,,
sedgewood-country-club-10,Sedgewood Country Club,10,,,,,,Not Specified,,Not Specified,,,
sedgewood-country-club-11,Sedgewood Country Club,11,,,,,,Not Specified,,Not Specified,,,
sedgewood-country-club-12,Sedgewood Country Club,12,,,,,,Not Specified,,Not Specified,,,
sedgewood-country-club-13,Sedgewood Country Club,13,,,,,,Not Specified,,Not Specified,,,
sedgewood-country-club-14,Sedgewood Country Club,14,,,,,,Not Specified,,Not Specified,,,
sedgewood-country-club-15,Sedgewood Country Club,15,,,,,,Not Specified,,Not Specified,,,
sedgewood-country-club-16,Sedgewood Country Club,16,,,,,,Not Specified,,Not Specified,,,
sedgewood-country-club-17,Sedgewood Country Club,17,,,,,,Not Specified,,Not Specified,,,
sedgewood-country-club-18,Sedgewood Country Club,18,,,,,,Not Specified,,Not Specified,,,
sergeant-jasper-country-club-1,Sergeant Jasper Country Club,1,,,,,,Ridgeland,,29936,,,
sergeant-jasper-country-club-2,Sergeant Jasper Country Club,2,,,,,,Ridgeland,,29936,,,
sergeant-jasper-country-club-3,Sergeant Jasper Country Club,3,,,,,,Ridgeland,,29936,,,
sergeant-jasper-country-club-4,Sergeant Jasper Country Club,4,,,,,,Ridgeland,,29936,,,
sergeant-jasper-country-club-5,Sergeant Jasper Country Club,5,,,,,,Ridgeland,,29936,,,
sergeant-jasper-country-club-6,Sergeant Jasper Country Club,6,,,,,,Ridgeland,,29936,,,
sergeant-jasper-country-club-7,Sergeant Jasper Country Club,7,,,,,,Ridgeland,,29936,,,
sergeant-jasper-country-club-8,Sergeant Jasper Country Club,8,,,,,,Ridgeland,,29936,,,
sergeant-jasper-country-club-9,Sergeant Jasper Country Club,9,,,,,,Ridgeland,,29936,,,
sergeant-jasper-country-club-10,Sergeant Jasper Country Club,10,,,,,,Ridgeland,,29936,,,
sergeant-jasper-country-club-11,Sergeant Jasper Country Club,11,,,,,,Ridgeland,,29936,,,
sergeant-jasper-country-club-12,Sergeant Jasper Country Club,12,,,,,,Ridgeland,,29936,,,
sergeant-jasper-country-club-13,Sergeant Jasper Country Club,13,,,,,,Ridgeland,,29936,,,
sergeant-jasper-country-club-14,Sergeant Jasper Country Club,14,,,,,,Ridgeland,,29936,,,
sergeant-jasper-country-club-15,Sergeant Jasper Country Club,15,,,,,,Ridgeland,,29936,,,
sergeant-jasper-country-club-16,Sergeant Jasper Country Club,16,,,,,,Ridgeland,,29936,,,
sergeant-jasper-country-club-17,Sergeant Jasper Country Club,17,,,,,,Ridgeland,,29936,,,
sergeant-jasper-country-club-18,Sergeant Jasper Country Club,18,,,,,,Ridgeland,,29936,,,
shadowmoss-plantation-golf-club-1,Shadowmoss Plantation Golf Club,1,,,,,,Charleston,,29414,,,
shadowmoss-plantation-golf-club-2,Shadowmoss Plantation Golf Club,2,,,,,,Charleston,,29414,,,
shadowmoss-plantation-golf-club-3,Shadowmoss Plantation Golf Club,3,,,,,,Charleston,,29414,,,
shadowmoss-plantation-golf-club-4,Shadowmoss Plantation Golf Club,4,,,,,,Charleston,,29414,,,
shadowmoss-plantation-golf-club-5,Shadowmoss Plantation Golf Club,5,,,,,,Charleston,,29414,,,
shadowmoss-plantation-golf-club-6,Shadowmoss Plantation Golf Club,6,,,,,,Charleston,,29414,,,
shadowmoss-plantation-golf-club-7,Shadowmoss Plantation Golf Club,7,,,,,,Charleston,,29414,,,
shadowmoss-plantation-golf-club-8,Shadowmoss Plantation Golf Club,8,,,,,,Charleston,,29414,,,
shadowmoss-plantation-golf-club-9,Shadowmoss Plantation Golf Club,9,,,,,,Charleston,,29414,,,
shadowmoss-plantation-golf-club-10,Shadowmoss Plantation Golf Club,10,,,,,,Charleston,,29414,,,
shadowmoss-plantation-golf-club-11,Shadowmoss Plantation Golf Club,11,,,,,,Charleston,,29414,,,
shadowmoss-plantation-golf-club-12,Shadowmoss Plantation Golf Club,12,,,,,,Charleston,,29414,,,
shadowmoss-plantation-golf-club-13,Shadowmoss Plantation Golf Club,13,,,,,,Charleston,,29414,,,
shadowmoss-plantation-golf-club-14,Shadowmoss Plantation Golf Club,14,,,,,,Charleston,,29414,,,
shadowmoss-plantation-golf-club-15,Shadowmoss Plantation Golf Club,15,,,,,,Charleston,,29414,,,
shadowmoss-plantation-golf-club-16,Shadowmoss Plantation Golf Club,16,,,,,,Charleston,,29414,,,
shadowmoss-plantation-golf-club-17,Shadowmoss Plantation Golf Club,17,,,,,,Charleston,,29414,,,
shadowmoss-plantation-golf-club-18,Shadowmoss Plantation Golf Club,18,,,,,,Charleston,,29414,,,
shaftesbury-glen-golf-fish-club-1,Shaftesbury Glen Golf & Fish Club,1,,,,,,Conway,,29526,,,
shaftesbury-glen-golf-fish-club-2,Shaftesbury Glen Golf & Fish Club,2,,,,,,Conway,,29526,,,
shaftesbury-glen-golf-fish-club-3,Shaftesbury Glen Golf & Fish Club,3,,,,,,Conway,,29526,,,
shaftesbury-glen-golf-fish-club-4,Shaftesbury Glen Golf & Fish Club,4,,,,,,Conway,,29526,,,
shaftesbury-glen-golf-fish-club-5,Shaftesbury Glen Golf & Fish Club,5,,,,,,Conway,,29526,,,
shaftesbury-glen-golf-fish-club-6,Shaftesbury Glen Golf & Fish Club,6,,,,,,Conway,,29526,,,
shaftesbury-glen-golf-fish-club-7,Shaftesbury Glen Golf & Fish Club,7,,,,,,Conway,,29526,,,
shaftesbury-glen-golf-fish-club-8,Shaftesbury Glen Golf & Fish Club,8,,,,,,Conway,,29526,,,
shaftesbury-glen-golf-fish-club-9,Shaftesbury Glen Golf & Fish Club,9,,,,,,Conway,,29526,,,
shaftesbury-glen-golf-fish-club-10,Shaftesbury Glen Golf & Fish Club,10,,,,,,Conway,,29526,,,
shaftesbury-glen-golf-fish-club-11,Shaftesbury Glen Golf & Fish Club,11,,,,,,Conway,,29526,,,
shaftesbury-glen-golf-fish-club-12,Shaftesbury Glen Golf & Fish Club,12,,,,,,Conway,,29526,,,
shaftesbury-glen-golf-fish-club-13,Shaftesbury Glen Golf & Fish Club,13,,,,,,Conway,,29526,,,
shaftesbury-glen-golf-fish-club-14,Shaftesbury Glen Golf & Fish Club,14,,,,,,Conway,,29526,,,
shaftesbury-glen-golf-fish-club-15,Shaftesbury Glen Golf & Fish Club,15,,,,,,Conway,,29526,,,
shaftesbury-glen-golf-fish-club-16,Shaftesbury Glen Golf & Fish Club,16,,,,,,Conway,,29526,,,
shaftesbury-glen-golf-fish-club-17,Shaftesbury Glen Golf & Fish Club,17,,,,,,Conway,,29526,,,
shaftesbury-glen-golf-fish-club-18,Shaftesbury Glen Golf & Fish Club,18,,,,,,Conway,,29526,,,
shannon-greens-golf-club-1,Shannon Greens Golf Club,1,,,,,,Manning,,29102,,,
shannon-greens-golf-club-2,Shannon Greens Golf Club,2,,,,,,Manning,,29102,,,
shannon-greens-golf-club-3,Shannon Greens Golf Club,3,,,,,,Manning,,29102,,,
shannon-greens-golf-club-4,Shannon Greens Golf Club,4,,,,,,Manning,,29102,,,
shannon-greens-golf-club-5,Shannon Greens Golf Club,5,,,,,,Manning,,29102,,,
shannon-greens-golf-club-6,Shannon Greens Golf Club,6,,,,,,Manning,,29102,,,
shannon-greens-golf-club-7,Shannon Greens Golf Club,7,,,,,,Manning,,29102,,,
shannon-greens-golf-club-8,Shannon Greens Golf Club,8,,,,,,Manning,,29102,,,
shannon-greens-golf-club-9,Shannon Greens Golf Club,9,,,,,,Manning,,29102,,,
shannon-greens-golf-club-10,Shannon Greens Golf Club,10,,,,,,Manning,,29102,,,
shannon-greens-golf-club-11,Shannon Greens Golf Club,11,,,,,,Manning,,29102,,,
shannon-greens-golf-club-12,Shannon Greens Golf Club,12,,,,,,Manning,,29102,,,
shannon-greens-golf-club-13,Shannon Greens Golf Club,13,,,,,,Manning,,29102,,,
shannon-greens-golf-club-14,Shannon Greens Golf Club,14,,,,,,Manning,,29102,,,
shannon-greens-golf-club-15,Shannon Greens Golf Club,15,,,,,,Manning,,29102,,,
shannon-greens-golf-club-16,Shannon Greens Golf Club,16,,,,,,Manning,,29102,,,
shannon-greens-golf-club-17,Shannon Greens Golf Club,17,,,,,,Manning,,29102,,,
shannon-greens-golf-club-18,Shannon Greens Golf Club,18,,,,,,Manning,,29102,,,
shipyard-golf-club-1,Shipyard Golf Club,1,,,,,,Hilton Head Island,,29928,,,
shipyard-golf-club-2,Shipyard Golf Club,2,,,,,,Hilton Head Island,,29928,,,
shipyard-golf-club-3,Shipyard Golf Club,3,,,,,,Hilton Head Island,,29928,,,
shipyard-golf-club-4,Shipyard Golf Club,4,,,,,,Hilton Head Island,,29928,,,
shipyard-golf-club-5,Shipyard Golf Club,5,,,,,,Hilton Head Island,,29928,,,
shipyard-golf-club-6,Shipyard Golf Club,6,,,,,,Hilton Head Island,,29928,,,
shipyard-golf-club-7,Shipyard Golf Club,7,,,,,,Hilton Head Island,,29928,,,
shipyard-golf-club-8,Shipyard Golf Club,8,,,,,,Hilton Head Island,,29928,,,
shipyard-golf-club-9,Shipyard Golf Club,9,,,,,,Hilton Head Island,,29928,,,
shipyard-golf-club-10,Shipyard Golf Club,10,,,,,,Hilton Head Island,,29928,,,
shipyard-golf-club-11,Shipyard Golf Club,11,,,,,,Hilton Head Island,,29928,,,
shipyard-golf-club-12,Shipyard Golf Club,12,,,,,,Hilton Head Island,,29928,,,
shipyard-golf-club-13,Shipyard Golf Club,13,,,,,,Hilton Head Island,,29928,,,
shipyard-golf-club-14,Shipyard Golf Club,14,,,,,,Hilton Head Island,,29928,,,
shipyard-golf-club-15,Shipyard Golf Club,15,,,,,,Hilton Head Island,,29928,,,
shipyard-golf-club-16,Shipyard Golf Club,16,,,,,,Hilton Head Island,,29928,,,
shipyard-golf-club-17,Shipyard Golf Club,17,,,,,,Hilton Head Island,,29928,,,
shipyard-golf-club-18,Shipyard Golf Club,18,,,,,,Hilton Head Island,,29928,,,
snee-farm-country-club-1,Snee Farm Country Club,1,,,,,,Mount Pleasant,,29466,,,
snee-farm-country-club-2,Snee Farm Country Club,2,,,,,,Mount Pleasant,,29466,,,
snee-farm-country-club-3,Snee Farm Country Club,3,,,,,,Mount Pleasant,,29466,,,
snee-farm-country-club-4,Snee Farm Country Club,4,,,,,,Mount Pleasant,,29466,,,
snee-farm-country-club-5,Snee Farm Country Club,5,,,,,,Mount Pleasant,,29466,,,
snee-farm-country-club-6,Snee Farm Country Club,6,,,,,,Mount Pleasant,,29466,,,
snee-farm-country-club-7,Snee Farm Country Club,7,,,,,,Mount Pleasant,,29466,,,
snee-farm-country-club-8,Snee Farm Country Club,8,,,,,,Mount Pleasant,,29466,,,
snee-farm-country-club-9,Snee Farm Country Club,9,,,,,,Mount Pleasant,,29466,,,
snee-farm-country-club-10,Snee Farm Country Club,10,,,,,,Mount Pleasant,,29466,,,
snee-farm-country-club-11,Snee Farm Country Club,11,,,,,,Mount Pleasant,,29466,,,
snee-farm-country-club-12,Snee Farm Country Club,12,,,,,,Mount Pleasant,,29466,,,
snee-farm-country-club-13,Snee Farm Country Club,13,,,,,,Mount Pleasant,,29466,,,
snee-farm-country-club-14,Snee Farm Country Club,14,,,,,,Mount Pleasant,,29466,,,
snee-farm-country-club-15,Snee Farm Country Club,15,,,,,,Mount Pleasant,,29466,,,
snee-farm-country-club-16,Snee Farm Country Club,16,,,,,,Mount Pleasant,,29466,,,
snee-farm-country-club-17,Snee Farm Country Club,17,,,,,,Mount Pleasant,,29466,,,
snee-farm-country-club-18,Snee Farm Country Club,18,,,,,,Mount Pleasant,,29466,,,
south-edisto-golf-course-1,South Edisto Golf Course,1,,,,,,Not Specified,,Not Specified,,,
south-edisto-golf-course-2,South Edisto Golf Course,2,,,,,,Not Specified,,Not Specified,,,
south-edisto-golf-course-3,South Edisto Golf Course,3,,,,,,Not Specified,,Not Specified,,,
south-edisto-golf-course-4,South Edisto Golf Course,4,,,,,,Not Specified,,Not Specified,,,
south-edisto-golf-course-5,South Edisto Golf Course,5,,,,,,Not Specified,,Not Specified,,,
south-edisto-golf-course-6,South Edisto Golf Course,6,,,,,,Not Specified,,Not Specified,,,
south-edisto-golf-course-7,South Edisto Golf Course,7,,,,,,Not Specified,,Not Specified,,,
south-edisto-golf-course-8,South Edisto Golf Course,8,,,,,,Not Specified,,Not Specified,,,
south-edisto-golf-course-9,South Edisto Golf Course,9,,,,,,Not Specified,,Not Specified,,,
south-edisto-golf-course-10,South Edisto Golf Course,10,,,,,,Not Specified,,Not Specified,,,
south-edisto-golf-course-11,South Edisto Golf Course,11,,,,,,Not Specified,,Not Specified,,,
south-edisto-golf-course-12,South Edisto Golf Course,12,,,,,,Not Specified,,Not Specified,,,
south-edisto-golf-course-13,South Edisto Golf Course,13,,,,,,Not Specified,,Not Specified,,,
south-edisto-golf-course-14,South Edisto Golf Course,14,,,,,,Not Specified,,Not Specified,,,
south-edisto-golf-course-15,South Edisto Golf Course,15,,,,,,Not Specified,,Not Specified,,,
south-edisto-golf-course-16,South Edisto Golf Course,16,,,,,,Not Specified,,Not Specified,,,
south-edisto-golf-course-17,South Edisto Golf Course,17,,,,,,Not Specified,,Not Specified,,,
south-edisto-golf-course-18,South Edisto Golf Course,18,,,,,,Not Specified,,Not Specified,,,
southern-oaks-golf-course-1,Southern Oaks Golf Course,1,,,,,,Not Specified,,Not Specified,,,
southern-oaks-golf-course-2,Southern Oaks Golf Course,2,,,,,,Not Specified,,Not Specified,,,
southern-oaks-golf-course-3,Southern Oaks Golf Course,3,,,,,,Not Specified,,Not Specified,,,
southern-oaks-golf-course-4,Southern Oaks Golf Course,4,,,,,,Not Specified,,Not Specified,,,
southern-oaks-golf-course-5,Southern Oaks Golf Course,5,,,,,,Not Specified,,Not Specified,,,
southern-oaks-golf-course-6,Southern Oaks Golf Course,6,,,,,,Not Specified,,Not Specified,,,
southern-oaks-golf-course-7,Southern Oaks Golf Course,7,,,,,,Not Specified,,Not Specified,,,
southern-oaks-golf-course-8,Southern Oaks Golf Course,8,,,,,,Not Specified,,Not Specified,,,
southern-oaks-golf-course-9,Southern Oaks Golf Course,9,,,,,,Not Specified,,Not Specified,,,
southern-oaks-golf-course-10,Southern Oaks Golf Course,10,,,,,,Not Specified,,Not Specified,,,
southern-oaks-golf-course-11,Southern Oaks Golf Course,11,,,,,,Not Specified,,Not Specified,,,
southern-oaks-golf-course-12,Southern Oaks Golf Course,12,,,,,,Not Specified,,Not Specified,,,
southern-oaks-golf-course-13,Southern Oaks Golf Course,13,,,,,,Not Specified,,Not Specified,,,
southern-oaks-golf-course-14,Southern Oaks Golf Course,14,,,,,,Not Specified,,Not Specified,,,
southern-oaks-golf-course-15,Southern Oaks Golf Course,15,,,,,,Not Specified,,Not Specified,,,
southern-oaks-golf-course-16,Southern Oaks Golf Course,16,,,,,,Not Specified,,Not Specified,,,
southern-oaks-golf-course-17,Southern Oaks Golf Course,17,,,,,,Not Specified,,Not Specified,,,
southern-oaks-golf-course-18,Southern Oaks Golf Course,18,,,,,,Not Specified,,Not Specified,,,
spanish-wells-club-1,Spanish Wells Club,1,,,,,,Hilton Head Island,,29926,,,
spanish-wells-club-2,Spanish Wells Club,2,,,,,,Hilton Head Island,,29926,,,
spanish-wells-club-3,Spanish Wells Club,3,,,,,,Hilton Head Island,,29926,,,
spanish-wells-club-4,Spanish Wells Club,4,,,,,,Hilton Head Island,,29926,,,
spanish-wells-club-5,Spanish Wells Club,5,,,,,,Hilton Head Island,,29926,,,
spanish-wells-club-6,Spanish Wells Club,6,,,,,,Hilton Head Island,,29926,,,
spanish-wells-club-7,Spanish Wells Club,7,,,,,,Hilton Head Island,,29926,,,
spanish-wells-club-8,Spanish Wells Club,8,,,,,,Hilton Head Island,,29926,,,
spanish-wells-club-9,Spanish Wells Club,9,,,,,,Hilton Head Island,,29926,,,
spanish-wells-club-10,Spanish Wells Club,10,,,,,,Hilton Head Island,,29926,,,
spanish-wells-club-11,Spanish Wells Club,11,,,,,,Hilton Head Island,,29926,,,
spanish-wells-club-12,Spanish Wells Club,12,,,,,,Hilton Head Island,,29926,,,
spanish-wells-club-13,Spanish Wells Club,13,,,,,,Hilton Head Island,,29926,,,
spanish-wells-club-14,Spanish Wells Club,14,,,,,,Hilton Head Island,,29926,,,
spanish-wells-club-15,Spanish Wells Club,15,,,,,,Hilton Head Island,,29926,,,
spanish-wells-club-16,Spanish Wells Club,16,,,,,,Hilton Head Island,,29926,,,
spanish-wells-club-17,Spanish Wells Club,17,,,,,,Hilton Head Island,,29926,,,
